#Raman spectra
#Laser energy   2.78 eV
#Raman shift (cm-1), Raman Spectra (XX,YY,ZZ,s+s+,s-s-,XY,YX,s+s-,s-s+,nonpol)
   350.0000  0.19179283E+003  0.18436969E+003  0.39478274E+002  0.60786508E+002  0.61176583E+002  0.12036565E+003  0.12212622E+003  0.24821171E+003  0.24847960E+003  0.77659893E+002
   350.2506  0.19429092E+003  0.18677685E+003  0.39853914E+002  0.61365457E+002  0.61759014E+002  0.12220651E+003  0.12399409E+003  0.25193865E+003  0.25220524E+003  0.78663095E+002
   350.5013  0.19684146E+003  0.18923463E+003  0.40234940E+002  0.61952720E+002  0.62349802E+002  0.12408988E+003  0.12590510E+003  0.25575165E+003  0.25601691E+003  0.79688150E+002
   350.7519  0.19944599E+003  0.19174451E+003  0.40621454E+002  0.62548457E+002  0.62949109E+002  0.12601710E+003  0.12786060E+003  0.25965336E+003  0.25991728E+003  0.80735691E+002
   351.0025  0.20210607E+003  0.19430799E+003  0.41013563E+002  0.63152831E+002  0.63557099E+002  0.12798954E+003  0.12986197E+003  0.26364655E+003  0.26390910E+003  0.81806373E+002
   351.2531  0.20482335E+003  0.19692667E+003  0.41411375E+002  0.63766011E+002  0.64173941E+002  0.13000861E+003  0.13191067E+003  0.26773409E+003  0.26799525E+003  0.82900878E+002
   351.5038  0.20759952E+003  0.19960219E+003  0.41815001E+002  0.64388169E+002  0.64799806E+002  0.13207579E+003  0.13400819E+003  0.27191899E+003  0.27217873E+003  0.84019913E+002
   351.7544  0.21043634E+003  0.20233625E+003  0.42224555E+002  0.65019481E+002  0.65434874E+002  0.13419264E+003  0.13615610E+003  0.27620434E+003  0.27646263E+003  0.85164214E+002
   352.0050  0.21333564E+003  0.20513061E+003  0.42640154E+002  0.65660127E+002  0.66079323E+002  0.13636074E+003  0.13835603E+003  0.28059337E+003  0.28085020E+003  0.86334544E+002
   352.2556  0.21629933E+003  0.20798712E+003  0.43061917E+002  0.66310293E+002  0.66733341E+002  0.13858177E+003  0.14060966E+003  0.28508946E+003  0.28534478E+003  0.87531697E+002
   352.5063  0.21932939E+003  0.21090768E+003  0.43489966E+002  0.66970168E+002  0.67397118E+002  0.14085746E+003  0.14291875E+003  0.28969610E+003  0.28994989E+003  0.88756498E+002
   352.7569  0.22242786E+003  0.21389428E+003  0.43924428E+002  0.67639947E+002  0.68070849E+002  0.14318962E+003  0.14528514E+003  0.29441694E+003  0.29466917E+003  0.90009805E+002
   353.0075  0.22559688E+003  0.21694899E+003  0.44365430E+002  0.68319829E+002  0.68754734E+002  0.14558013E+003  0.14771074E+003  0.29925578E+003  0.29950641E+003  0.91292513E+002
   353.2581  0.22883869E+003  0.22007395E+003  0.44813105E+002  0.69010018E+002  0.69448978E+002  0.14803095E+003  0.15019754E+003  0.30421656E+003  0.30446558E+003  0.92605549E+002
   353.5088  0.23215558E+003  0.22327140E+003  0.45267588E+002  0.69710725E+002  0.70153792E+002  0.15054413E+003  0.15274761E+003  0.30930343E+003  0.30955078E+003  0.93949882E+002
   353.7594  0.23554997E+003  0.22654366E+003  0.45729017E+002  0.70422164E+002  0.70869391E+002  0.15312180E+003  0.15536312E+003  0.31452067E+003  0.31476632E+003  0.95326520E+002
   354.0100  0.23902436E+003  0.22989316E+003  0.46197536E+002  0.71144556E+002  0.71595997E+002  0.15576617E+003  0.15804632E+003  0.31987277E+003  0.32011669E+003  0.96736512E+002
   354.2607  0.24258136E+003  0.23332241E+003  0.46673289E+002  0.71878126E+002  0.72333837E+002  0.15847958E+003  0.16079956E+003  0.32536440E+003  0.32560655E+003  0.98180952E+002
   354.5113  0.24622370E+003  0.23683406E+003  0.47156426E+002  0.72623108E+002  0.73083143E+002  0.16126443E+003  0.16362531E+003  0.33100046E+003  0.33124079E+003  0.99660981E+002
   354.7619  0.24995421E+003  0.24043083E+003  0.47647102E+002  0.73379738E+002  0.73844154E+002  0.16412326E+003  0.16652612E+003  0.33678603E+003  0.33702450E+003  0.10117779E+003
   355.0125  0.25377585E+003  0.24411559E+003  0.48145473E+002  0.74148263E+002  0.74617116E+002  0.16705872E+003  0.16950467E+003  0.34272644E+003  0.34296301E+003  0.10273262E+003
   355.2632  0.25769170E+003  0.24789132E+003  0.48651702E+002  0.74928931E+002  0.75402281E+002  0.17007355E+003  0.17256378E+003  0.34882725E+003  0.34906188E+003  0.10432676E+003
   355.5138  0.26170498E+003  0.25176112E+003  0.49165953E+002  0.75722002E+002  0.76199906E+002  0.17317065E+003  0.17570635E+003  0.35509429E+003  0.35532691E+003  0.10596157E+003
   355.7644  0.26581906E+003  0.25572826E+003  0.49688398E+002  0.76527740E+002  0.77010257E+002  0.17635302E+003  0.17893547E+003  0.36153362E+003  0.36176420E+003  0.10763846E+003
   356.0150  0.27003744E+003  0.25979612E+003  0.50219212E+002  0.77346415E+002  0.77833607E+002  0.17962384E+003  0.18225432E+003  0.36815161E+003  0.36838009E+003  0.10935890E+003
   356.2657  0.27436379E+003  0.26396825E+003  0.50758574E+002  0.78178307E+002  0.78670234E+002  0.18298639E+003  0.18566626E+003  0.37495492E+003  0.37518125E+003  0.11112444E+003
