#Raman spectra
#Laser energy   2.33 eV
#Raman shift (cm-1), Raman Spectra (XX,YY,ZZ,s+s+,s-s-,XY,YX,s+s-,s-s+,nonpol)
   350.0000  0.12023564E+003  0.11857341E+003  0.44775240E+002  0.81482773E+002  0.81883022E+002  0.34283578E+002  0.34893725E+002  0.72216716E+002  0.72403850E+002  0.84304900E+002
   350.2506  0.12155302E+003  0.11987290E+003  0.45201282E+002  0.82258187E+002  0.82662192E+002  0.34807904E+002  0.35427373E+002  0.73276818E+002  0.73464004E+002  0.85131708E+002
   350.5013  0.12289403E+003  0.12119568E+003  0.45633432E+002  0.83044720E+002  0.83452534E+002  0.35344340E+002  0.35973348E+002  0.74361450E+002  0.74548697E+002  0.85973129E+002
   350.7519  0.12425926E+003  0.12254235E+003  0.46071807E+002  0.83842587E+002  0.84254262E+002  0.35893265E+002  0.36532033E+002  0.75471371E+002  0.75658687E+002  0.86829496E+002
   351.0025  0.12564934E+003  0.12391350E+003  0.46516527E+002  0.84652005E+002  0.85067596E+002  0.36455067E+002  0.37103824E+002  0.76607371E+002  0.76794764E+002  0.87701156E+002
   351.2531  0.12706490E+003  0.12530978E+003  0.46967716E+002  0.85473198E+002  0.85892761E+002  0.37030153E+002  0.37689136E+002  0.77770269E+002  0.77957746E+002  0.88588464E+002
   351.5038  0.12850661E+003  0.12673184E+003  0.47425499E+002  0.86306397E+002  0.86729987E+002  0.37618944E+002  0.38288396E+002  0.78960915E+002  0.79148487E+002  0.89491788E+002
   351.7544  0.12997515E+003  0.12818034E+003  0.47890005E+002  0.87151835E+002  0.87579511E+002  0.38221878E+002  0.38902052E+002  0.80180197E+002  0.80367871E+002  0.90411507E+002
   352.0050  0.13147122E+003  0.12965599E+003  0.48361367E+002  0.88009755E+002  0.88441574E+002  0.38839413E+002  0.39530567E+002  0.81429036E+002  0.81616822E+002  0.91348014E+002
   352.2556  0.13299557E+003  0.13115950E+003  0.48839721E+002  0.88880403E+002  0.89316425E+002  0.39472022E+002  0.40174426E+002  0.82708390E+002  0.82896298E+002  0.92301714E+002
   352.5063  0.13454894E+003  0.13269163E+003  0.49325204E+002  0.89764031E+002  0.90204317E+002  0.40120200E+002  0.40834130E+002  0.84019258E+002  0.84207297E+002  0.93273026E+002
   352.7569  0.13613213E+003  0.13425315E+003  0.49817960E+002  0.90660900E+002  0.91105512E+002  0.40784462E+002  0.41510205E+002  0.85362678E+002  0.85550859E+002  0.94262384E+002
   353.0075  0.13774595E+003  0.13584486E+003  0.50318135E+002  0.91571275E+002  0.92020275E+002  0.41465344E+002  0.42203195E+002  0.86739733E+002  0.86928066E+002  0.95270235E+002
   353.2581  0.13939124E+003  0.13746759E+003  0.50825877E+002  0.92495429E+002  0.92948881E+002  0.42163404E+002  0.42913668E+002  0.88151550E+002  0.88340046E+002  0.96297044E+002
   353.5088  0.14106888E+003  0.13912221E+003  0.51341341E+002  0.93433640E+002  0.93891610E+002  0.42879225E+002  0.43642218E+002  0.89599305E+002  0.89787974E+002  0.97343290E+002
   353.7594  0.14277977E+003  0.14080960E+003  0.51864683E+002  0.94386195E+002  0.94848751E+002  0.43613413E+002  0.44389463E+002  0.91084222E+002  0.91273077E+002  0.98409470E+002
   354.0100  0.14452485E+003  0.14253070E+003  0.52396066E+002  0.95353390E+002  0.95820598E+002  0.44366602E+002  0.45156046E+002  0.92607580E+002  0.92796632E+002  0.99496097E+002
   354.2607  0.14630511E+003  0.14428646E+003  0.52935654E+002  0.96335523E+002  0.96807453E+002  0.45139452E+002  0.45942640E+002  0.94170711E+002  0.94359974E+002  0.10060371E+003
   354.5113  0.14812154E+003  0.14607789E+003  0.53483618E+002  0.97332906E+002  0.97809629E+002  0.45932653E+002  0.46749948E+002  0.95775008E+002  0.95964493E+002  0.10173285E+003
   354.7619  0.14997522E+003  0.14790602E+003  0.54040131E+002  0.98345855E+002  0.98827442E+002  0.46746925E+002  0.47578701E+002  0.97421922E+002  0.97611643E+002  0.10288409E+003
   355.0125  0.15186722E+003  0.14977192E+003  0.54605372E+002  0.99374696E+002  0.99861221E+002  0.47583021E+002  0.48429666E+002  0.99112972E+002  0.99302942E+002  0.10405803E+003
