#Raman spectra
#Laser energy   1.95 eV
#Raman shift (cm-1), Raman Spectra (XX,YY,ZZ,s+s+,s-s-,XY,YX,s+s-,s-s+)
   350.0000  0.63985687E+002  0.63989726E+002  0.97209452E+002  0.56850141E+002  0.56792484E+002  0.71150308E+001  0.68683303E+001  0.14161722E+002  0.14154428E+002
   350.2506  0.64633387E+002  0.64637422E+002  0.98135094E+002  0.57391485E+002  0.57333383E+002  0.72207043E+001  0.69702320E+001  0.14372139E+002  0.14364738E+002
   350.5013  0.65291326E+002  0.65295356E+002  0.99074020E+002  0.57940600E+002  0.57882049E+002  0.73288274E+001  0.70744962E+001  0.14587434E+002  0.14579922E+002
   350.7519  0.65959731E+002  0.65963756E+002  0.10002649E+003  0.58497636E+002  0.58438632E+002  0.74394759E+001  0.71811961E+001  0.14807757E+002  0.14800133E+002
   351.0025  0.66638835E+002  0.66642853E+002  0.10099275E+003  0.59062746E+002  0.59003285E+002  0.75527288E+001  0.72904077E+001  0.15033266E+002  0.15025527E+002
   351.2531  0.67328876E+002  0.67332888E+002  0.10197309E+003  0.59636086E+002  0.59576164E+002  0.76686681E+001  0.74022102E+001  0.15264125E+002  0.15256268E+002
   351.5038  0.68030102E+002  0.68034106E+002  0.10296776E+003  0.60217817E+002  0.60157430E+002  0.77873790E+001  0.75166857E+001  0.15500502E+002  0.15492524E+002
   351.7544  0.68742767E+002  0.68746762E+002  0.10397706E+003  0.60808104E+002  0.60747248E+002  0.79089502E+001  0.76339198E+001  0.15742574E+002  0.15734473E+002
   352.0050  0.69467131E+002  0.69471118E+002  0.10500128E+003  0.61407114E+002  0.61345786E+002  0.80334740E+001  0.77540015E+001  0.15990526E+002  0.15982299E+002
   352.2556  0.70203465E+002  0.70207442E+002  0.10604070E+003  0.62015022E+002  0.61953216E+002  0.81610463E+001  0.78770232E+001  0.16244548E+002  0.16236191E+002
   352.5063  0.70952047E+002  0.70956013E+002  0.10709562E+003  0.62632004E+002  0.62569717E+002  0.82917671E+001  0.80030815E+001  0.16504839E+002  0.16496350E+002
