#Raman spectra
#Laser energy   2.78 eV
#Raman shift (cm-1), Raman Spectra (XX,YY,ZZ,s+s+,s-s-,XY,YX,s+s-,s-s+)
   350.0000  0.16637317E+003  0.15985987E+003  0.60803788E+002  0.47681301E+002  0.47410781E+002  0.11346233E+003  0.11225391E+003  0.22841926E+003  0.22843794E+003
   350.2506  0.16863569E+003  0.16203756E+003  0.61382754E+002  0.48135666E+002  0.47862827E+002  0.11519700E+003  0.11397003E+003  0.23191142E+003  0.23193038E+003
   350.5013  0.17094642E+003  0.16426172E+003  0.61970029E+002  0.48596562E+002  0.48321377E+002  0.11697176E+003  0.11572581E+003  0.23548427E+003  0.23550351E+003
   350.7519  0.17330678E+003  0.16653372E+003  0.62565773E+002  0.49064115E+002  0.48786555E+002  0.11878784E+003  0.11752247E+003  0.23914031E+003  0.23915984E+003
   351.0025  0.17571825E+003  0.16885497E+003  0.63170148E+002  0.49538453E+002  0.49258491E+002  0.12064654E+003  0.11936129E+003  0.24288215E+003  0.24290197E+003
   351.2531  0.17818235E+003  0.17122696E+003  0.63783323E+002  0.50019709E+002  0.49737316E+002  0.12254920E+003  0.12124360E+003  0.24671248E+003  0.24673260E+003
   351.5038  0.18070066E+003  0.17365119E+003  0.64405469E+002  0.50508017E+002  0.50223164E+002  0.12449722E+003  0.12317078E+003  0.25063412E+003  0.25065455E+003
   351.7544  0.18327483E+003  0.17612928E+003  0.65036761E+002  0.51003516E+002  0.50716175E+002  0.12649204E+003  0.12514427E+003  0.25464999E+003  0.25467074E+003
   352.0050  0.18590657E+003  0.17866285E+003  0.65677381E+002  0.51506349E+002  0.51216490E+002  0.12853519E+003  0.12716556E+003  0.25876313E+003  0.25878421E+003
   352.2556  0.18859766E+003  0.18125364E+003  0.66327512E+002  0.52016661E+002  0.51724254E+002  0.13062822E+003  0.12923620E+003  0.26297671E+003  0.26299811E+003
   352.5063  0.19134995E+003  0.18390342E+003  0.66987344E+002  0.52534600E+002  0.52239615E+002  0.13277278E+003  0.13135782E+003  0.26729401E+003  0.26731575E+003
   352.7569  0.19416535E+003  0.18661405E+003  0.67657070E+002  0.53060320E+002  0.52762727E+002  0.13497057E+003  0.13353210E+003  0.27171847E+003  0.27174056E+003
   353.0075  0.19704587E+003  0.18938745E+003  0.68336890E+002  0.53593978E+002  0.53293746E+002  0.13722337E+003  0.13576079E+003  0.27625365E+003  0.27627610E+003
   353.2581  0.19999359E+003  0.19222563E+003  0.69027007E+002  0.54135735E+002  0.53832832E+002  0.13953302E+003  0.13804573E+003  0.28090329E+003  0.28092611E+003
   353.5088  0.20301066E+003  0.19513069E+003  0.69727630E+002  0.54685754E+002  0.54380150E+002  0.14190145E+003  0.14038881E+003  0.28567126E+003  0.28569445E+003
   353.7594  0.20609936E+003  0.19810479E+003  0.70438973E+002  0.55244206E+002  0.54935868E+002  0.14433067E+003  0.14279204E+003  0.29056160E+003  0.29058518E+003
   354.0100  0.20926202E+003  0.20115021E+003  0.71161256E+002  0.55811263E+002  0.55500159E+002  0.14682277E+003  0.14525747E+003  0.29557854E+003  0.29560251E+003
   354.2607  0.21250109E+003  0.20426931E+003  0.71894704E+002  0.56387103E+002  0.56073202E+002  0.14937995E+003  0.14778728E+003  0.30072648E+003  0.30075085E+003
   354.5113  0.21581913E+003  0.20746455E+003  0.72639549E+002  0.56971910E+002  0.56655178E+002  0.15200449E+003  0.15038373E+003  0.30601001E+003  0.30603479E+003
   354.7619  0.21921880E+003  0.21073849E+003  0.73396028E+002  0.57565870E+002  0.57246275E+002  0.15469876E+003  0.15304917E+003  0.31143393E+003  0.31145914E+003
   355.0125  0.22270287E+003  0.21409382E+003  0.74164384E+002  0.58169176E+002  0.57846683E+002  0.15746527E+003  0.15578606E+003  0.31700326E+003  0.31702890E+003
   355.2632  0.22627424E+003  0.21753334E+003  0.74944867E+002  0.58782024E+002  0.58456601E+002  0.16030660E+003  0.15859698E+003  0.32272322E+003  0.32274932E+003
   355.5138  0.22993594E+003  0.22105997E+003  0.75737734E+002  0.59404618E+002  0.59076230E+002  0.16322549E+003  0.16148463E+003  0.32859931E+003  0.32862587E+003
   355.7644  0.23369113E+003  0.22467675E+003  0.76543248E+002  0.60037166E+002  0.59705779E+002  0.16622478E+003  0.16445180E+003  0.33463724E+003  0.33466427E+003
   356.0150  0.23754310E+003  0.22838687E+003  0.77361679E+002  0.60679880E+002  0.60345460E+002  0.16930744E+003  0.16750146E+003  0.34084301E+003  0.34087052E+003
   356.2657  0.24149532E+003  0.23219366E+003  0.78193304E+002  0.61332980E+002  0.60995493E+002  0.17247659E+003  0.17063668E+003  0.34722289E+003  0.34725089E+003
   356.5163  0.24555139E+003  0.23610062E+003  0.79038410E+002  0.61996692E+002  0.61656103E+002  0.17573549E+003  0.17386068E+003  0.35378343E+003  0.35381195E+003
   356.7669  0.24971509E+003  0.24011137E+003  0.79897288E+002  0.62671247E+002  0.62327521E+002  0.17908755E+003  0.17717686E+003  0.36053153E+003  0.36056057E+003
   357.0175  0.25399037E+003  0.24422975E+003  0.80770239E+002  0.63356883E+002  0.63009984E+002  0.18253637E+003  0.18058874E+003  0.36747439E+003  0.36750397E+003
   357.2682  0.25838137E+003  0.24845974E+003  0.81657572E+002  0.64053845E+002  0.63703738E+002  0.18608568E+003  0.18410004E+003  0.37461956E+003  0.37464970E+003
   357.5188  0.26289243E+003  0.25280554E+003  0.82559606E+002  0.64762382E+002  0.64409033E+002  0.18973944E+003  0.18771467E+003  0.38197497E+003  0.38200568E+003
   357.7694  0.26752809E+003  0.25727152E+003  0.83476665E+002  0.65482754E+002  0.65126126E+002  0.19350177E+003  0.19143670E+003  0.38954895E+003  0.38958025E+003
   358.0201  0.27229312E+003  0.26186229E+003  0.84409086E+002  0.66215227E+002  0.65855285E+002  0.19737701E+003  0.19527043E+003  0.39735022E+003  0.39738212E+003
   358.2707  0.27719252E+003  0.26658269E+003  0.85357214E+002  0.66960072E+002  0.66596781E+002  0.20136971E+003  0.19922037E+003  0.40538796E+003  0.40542048E+003
   358.5213  0.28223154E+003  0.27143777E+003  0.86321403E+002  0.67717571E+002  0.67350895E+002  0.20548468E+003  0.20329126E+003  0.41367180E+003  0.41370497E+003
   358.7719  0.28741569E+003  0.27643285E+003  0.87302017E+002  0.68488013E+002  0.68117916E+002  0.20972693E+003  0.20748807E+003  0.42221189E+003  0.42224572E+003
   359.0226  0.29275077E+003  0.28157354E+003  0.88299433E+002  0.69271694E+002  0.68898142E+002  0.21410178E+003  0.21181604E+003  0.43101889E+003  0.43105340E+003
   359.2732  0.29824285E+003  0.28686569E+003  0.89314035E+002  0.70068921E+002  0.69691879E+002  0.21861479E+003  0.21628070E+003  0.44010401E+003  0.44013922E+003
   359.5238  0.30389835E+003  0.29231551E+003  0.90346220E+002  0.70880008E+002  0.70499440E+002  0.22327183E+003  0.22088784E+003  0.44947908E+003  0.44951501E+003
   359.7744  0.30972400E+003  0.29792950E+003  0.91396398E+002  0.71705279E+002  0.71321151E+002  0.22807909E+003  0.22564359E+003  0.45915653E+003  0.45919322E+003
   360.0251  0.31572690E+003  0.30371450E+003  0.92464988E+002  0.72545068E+002  0.72157345E+002  0.23304309E+003  0.23055440E+003  0.46914951E+003  0.46918697E+003
   360.2757  0.32191453E+003  0.30967773E+003  0.93552423E+002  0.73399717E+002  0.73008366E+002  0.23817070E+003  0.23562707E+003  0.47947185E+003  0.47951010E+003
   360.5263  0.32829476E+003  0.31582680E+003  0.94659149E+002  0.74269580E+002  0.73874568E+002  0.24346919E+003  0.24086877E+003  0.49013816E+003  0.49017723E+003
   360.7769  0.33487591E+003  0.32216975E+003  0.95785624E+002  0.75155021E+002  0.74756315E+002  0.24894622E+003  0.24628710E+003  0.50116386E+003  0.50120378E+003
   361.0276  0.34166675E+003  0.32871504E+003  0.96932322E+002  0.76056417E+002  0.75653985E+002  0.25460988E+003  0.25189005E+003  0.51256526E+003  0.51260606E+003
   361.2782  0.34867655E+003  0.33547161E+003  0.98099727E+002  0.76974152E+002  0.76567963E+002  0.26046873E+003  0.25768611E+003  0.52435959E+003  0.52440129E+003
   361.5288  0.35591509E+003  0.34244892E+003  0.99288343E+002  0.77908627E+002  0.77498650E+002  0.26653184E+003  0.26368422E+003  0.53656508E+003  0.53660772E+003
   361.7794  0.36339273E+003  0.34965697E+003  0.10049869E+003  0.78860250E+002  0.78446458E+002  0.27280879E+003  0.26989388E+003  0.54920103E+003  0.54924463E+003
   362.0301  0.37112042E+003  0.35710634E+003  0.10173129E+003  0.79829447E+002  0.79411811E+002  0.27930973E+003  0.27632513E+003  0.56228787E+003  0.56233248E+003
   362.2807  0.37910975E+003  0.36480821E+003  0.10298670E+003  0.80816655E+002  0.80395147E+002  0.28604543E+003  0.28298861E+003  0.57584728E+003  0.57589292E+003
   362.5313  0.38737303E+003  0.37277447E+003  0.10426548E+003  0.81822322E+002  0.81396919E+002  0.29302730E+003  0.28989562E+003  0.58990223E+003  0.58994895E+003
   362.7820  0.39592327E+003  0.38101770E+003  0.10556822E+003  0.82846915E+002  0.82417593E+002  0.30026747E+003  0.29705816E+003  0.60447712E+003  0.60452495E+003
   363.0326  0.40477430E+003  0.38955123E+003  0.10689552E+003  0.83890913E+002  0.83457650E+002  0.30777880E+003  0.30448894E+003  0.61959786E+003  0.61964685E+003
   363.2832  0.41394080E+003  0.39838926E+003  0.10824800E+003  0.84954811E+002  0.84517588E+002  0.31557497E+003  0.31220151E+003  0.63529198E+003  0.63534216E+003
   363.5338  0.42343836E+003  0.40754685E+003  0.10962630E+003  0.86039121E+002  0.85597921E+002  0.32367054E+003  0.32021027E+003  0.65158878E+003  0.65164020E+003
   363.7845  0.43328359E+003  0.41704002E+003  0.11103109E+003  0.87144369E+002  0.86699178E+002  0.33208101E+003  0.32853053E+003  0.66851944E+003  0.66857215E+003
   364.0351  0.44349412E+003  0.42688581E+003  0.11246303E+003  0.88271102E+002  0.87821908E+002  0.34082287E+003  0.33717863E+003  0.68611719E+003  0.68617123E+003
   364.2857  0.45408878E+003  0.43710240E+003  0.11392285E+003  0.89419882E+002  0.88966677E+002  0.34991372E+003  0.34617197E+003  0.70441744E+003  0.70447287E+003
   364.5363  0.46508760E+003  0.44770915E+003  0.11541126E+003  0.90591291E+002  0.90134071E+002  0.35937234E+003  0.35552913E+003  0.72345799E+003  0.72351487E+003
   364.7870  0.47651197E+003  0.45872671E+003  0.11692902E+003  0.91785931E+002  0.91324694E+002  0.36921879E+003  0.36526995E+003  0.74327921E+003  0.74333760E+003
   365.0376  0.48838475E+003  0.47017716E+003  0.11847690E+003  0.93004423E+002  0.92539174E+002  0.37947451E+003  0.37541564E+003  0.76392426E+003  0.76398420E+003
   365.2882  0.50073034E+003  0.48208407E+003  0.12005571E+003  0.94247411E+002  0.93778157E+002  0.39016242E+003  0.38598889E+003  0.78543929E+003  0.78550086E+003
   365.5388  0.51357486E+003  0.49447268E+003  0.12166628E+003  0.95515560E+002  0.95042315E+002  0.40130709E+003  0.39701399E+003  0.80787374E+003  0.80793701E+003
   365.7895  0.52694629E+003  0.50737001E+003  0.12330945E+003  0.96809557E+002  0.96332341E+002  0.41293485E+003  0.40851698E+003  0.83128060E+003  0.83134563E+003
   366.0401  0.54087462E+003  0.52080502E+003  0.12498612E+003  0.98130116E+002  0.97648953E+002  0.42507393E+003  0.42052580E+003  0.85571671E+003  0.85578358E+003
   366.2907  0.55539200E+003  0.53480878E+003  0.12669721E+003  0.99477972E+002  0.98992897E+002  0.43775467E+003  0.43307046E+003  0.88124312E+003  0.88131192E+003
   366.5414  0.57053301E+003  0.54941468E+003  0.12844365E+003  0.10085389E+003  0.10036494E+003  0.45100967E+003  0.44618321E+003  0.90792546E+003  0.90799626E+003
   366.7920  0.58633478E+003  0.56465861E+003  0.13022644E+003  0.10225866E+003  0.10176589E+003  0.46487401E+003  0.45989875E+003  0.93583436E+003  0.93590725E+003
   367.0426  0.60283732E+003  0.58057920E+003  0.13204658E+003  0.10369310E+003  0.10319657E+003  0.47938551E+003  0.47425450E+003  0.96504588E+003  0.96512097E+003
   367.2932  0.62008371E+003  0.59721808E+003  0.13390513E+003  0.10515807E+003  0.10465784E+003  0.49458492E+003  0.48929076E+003  0.99564209E+003  0.99571947E+003
   367.5439  0.63812045E+003  0.61462017E+003  0.13580318E+003  0.10665443E+003  0.10615059E+003  0.51051625E+003  0.50505109E+003  0.10277116E+004  0.10277914E+004
   367.7945  0.65699775E+003  0.63283397E+003  0.13774184E+003  0.10818311E+003  0.10767575E+003  0.52722710E+003  0.52158254E+003  0.10613501E+004  0.10614324E+004
   368.0451  0.67676992E+003  0.65191195E+003  0.13972228E+003  0.10974505E+003  0.10923427E+003  0.54476894E+003  0.53893607E+003  0.10966613E+004  0.10967462E+004
   368.2957  0.69749576E+003  0.67191093E+003  0.14174573E+003  0.11134124E+003  0.11082717E+003  0.56319758E+003  0.55716686E+003  0.11337575E+004  0.11338452E+004
   368.5464  0.71923901E+003  0.69289247E+003  0.14381342E+003  0.11297269E+003  0.11245547E+003  0.58257356E+003  0.57633481E+003  0.11727606E+004  0.11728511E+004
   368.7970  0.74206888E+003  0.71492346E+003  0.14592665E+003  0.11464047E+003  0.11412026E+003  0.60296265E+003  0.59650497E+003  0.12138028E+004  0.12138964E+004
