#Raman spectra
#Laser energy   2.78 eV
#Raman shift (cm-1), Raman Spectra (XX,YY,ZZ,s+s+,s-s-,XY,YX,s+s-,s-s+,nonpol)
   350.0000  0.20454713E+003  0.19696789E+003  0.39643907E+002  0.60280810E+002  0.60686402E+002  0.12457097E+003  0.12622688E+003  0.26522642E+003  0.26611923E+003  0.79238834E+002
   350.2506  0.20703894E+003  0.19937369E+003  0.40020923E+002  0.60854534E+002  0.61263761E+002  0.12638330E+003  0.12806597E+003  0.26892601E+003  0.26981759E+003  0.80229419E+002
   350.5013  0.20958370E+003  0.20183071E+003  0.40403341E+002  0.61436492E+002  0.61849400E+002  0.12823755E+003  0.12994759E+003  0.27271165E+003  0.27360202E+003  0.81241629E+002
   350.7519  0.21218297E+003  0.20434045E+003  0.40791264E+002  0.62026840E+002  0.62443476E+002  0.13013503E+003  0.13187307E+003  0.27658602E+003  0.27747518E+003  0.82276088E+002
   351.0025  0.21483834E+003  0.20690445E+003  0.41184800E+002  0.62625741E+002  0.63046154E+002  0.13207706E+003  0.13384376E+003  0.28055188E+003  0.28143983E+003  0.83333445E+002
   351.2531  0.21755146E+003  0.20952431E+003  0.41584057E+002  0.63233361E+002  0.63657599E+002  0.13406507E+003  0.13586109E+003  0.28461211E+003  0.28549886E+003  0.84414371E+002
   351.5038  0.22032406E+003  0.21220172E+003  0.41989146E+002  0.63849871E+002  0.64277983E+002  0.13610048E+003  0.13792653E+003  0.28876969E+003  0.28965525E+003  0.85519564E+002
   351.7544  0.22315793E+003  0.21493838E+003  0.42400181E+002  0.64475445E+002  0.64907480E+002  0.13818483E+003  0.14004162E+003  0.29302772E+003  0.29391211E+003  0.86649751E+002
   352.0050  0.22605491E+003  0.21773611E+003  0.42817280E+002  0.65110260E+002  0.65546271E+002  0.14031968E+003  0.14220795E+003  0.29738945E+003  0.29827267E+003  0.87805683E+002
   352.2556  0.22901695E+003  0.22059677E+003  0.43240562E+002  0.65754502E+002  0.66194540E+002  0.14250666E+003  0.14442718E+003  0.30185824E+003  0.30274029E+003  0.88988145E+002
   352.5063  0.23204603E+003  0.22352231E+003  0.43670149E+002  0.66408356E+002  0.66852473E+002  0.14474749E+003  0.14670104E+003  0.30643758E+003  0.30731847E+003  0.90197950E+002
   352.7569  0.23514426E+003  0.22651473E+003  0.44106169E+002  0.67072016E+002  0.67520266E+002  0.14704393E+003  0.14903134E+003  0.31113112E+003  0.31201086E+003  0.91435945E+002
   353.0075  0.23831379E+003  0.22957615E+003  0.44548749E+002  0.67745678E+002  0.68198115E+002  0.14939783E+003  0.15141993E+003  0.31594265E+003  0.31682125E+003  0.92703010E+002
   353.2581  0.24155688E+003  0.23270874E+003  0.44998022E+002  0.68429546E+002  0.68886224E+002  0.15181112E+003  0.15386878E+003  0.32087614E+003  0.32175361E+003  0.94000063E+002
   353.5088  0.24487587E+003  0.23591478E+003  0.45454123E+002  0.69123825E+002  0.69584800E+002  0.15428579E+003  0.15637992E+003  0.32593570E+003  0.32681205E+003  0.95328056E+002
   353.7594  0.24827322E+003  0.23919664E+003  0.45917192E+002  0.69828730E+002  0.70294058E+002  0.15682395E+003  0.15895547E+003  0.33112563E+003  0.33200087E+003  0.96687983E+002
   354.0100  0.25175146E+003  0.24255679E+003  0.46387372E+002  0.70544477E+002  0.71014217E+002  0.15942776E+003  0.16159764E+003  0.33645041E+003  0.33732455E+003  0.98080879E+002
   354.2607  0.25531325E+003  0.24599778E+003  0.46864807E+002  0.71271291E+002  0.71745500E+002  0.16209951E+003  0.16430874E+003  0.34191472E+003  0.34278777E+003  0.99507823E+002
   354.5113  0.25896134E+003  0.24952230E+003  0.47349649E+002  0.72009401E+002  0.72488138E+002  0.16484157E+003  0.16709119E+003  0.34752344E+003  0.34839541E+003  0.10096994E+003
   354.7619  0.26269863E+003  0.25313314E+003  0.47842052E+002  0.72759042E+002  0.73242368E+002  0.16765641E+003  0.16994748E+003  0.35328167E+003  0.35415258E+003  0.10246840E+003
   355.0125  0.26652810E+003  0.25683321E+003  0.48342173E+002  0.73520457E+002  0.74008432E+002  0.17054663E+003  0.17288026E+003  0.35919473E+003  0.36006458E+003  0.10400442E+003
   355.2632  0.27045291E+003  0.26062555E+003  0.48850175E+002  0.74293893E+002  0.74786580E+002  0.17351492E+003  0.17589225E+003  0.36526818E+003  0.36613698E+003  0.10557929E+003
   355.5138  0.27447632E+003  0.26451333E+003  0.49366223E+002  0.75079606E+002  0.75577066E+002  0.17656412E+003  0.17898634E+003  0.37150783E+003  0.37237561E+003  0.10719433E+003
