#Raman spectra
#Laser energy   1.95 eV
#Raman shift (cm-1), Raman Spectra (XX,YY,ZZ,s+s+,s-s-,XY,YX,s+s-,s-s+,nonpol)
   350.0000  0.94749135E+002  0.94271710E+002  0.56801935E+002  0.63411299E+002  0.63411301E+002  0.19428482E+002  0.19643193E+002  0.50403462E+002  0.50866457E+002  0.70568223E+002
   350.2506  0.95550853E+002  0.95077452E+002  0.57342133E+002  0.64014412E+002  0.64014327E+002  0.19637059E+002  0.19855808E+002  0.50815022E+002  0.51277411E+002  0.71178120E+002
   350.5013  0.96366416E+002  0.95897099E+002  0.57890071E+002  0.64626169E+002  0.64625995E+002  0.19850633E+002  0.20073511E+002  0.51236856E+002  0.51698640E+002  0.71798499E+002
   350.7519  0.97196151E+002  0.96730980E+002  0.58445899E+002  0.65246736E+002  0.65246470E+002  0.20069357E+002  0.20296458E+002  0.51669278E+002  0.52130461E+002  0.72429576E+002
   351.0025  0.98040393E+002  0.97579430E+002  0.59009767E+002  0.65876283E+002  0.65875922E+002  0.20293391E+002  0.20524812E+002  0.52112618E+002  0.52573203E+002  0.73071574E+002
   351.2531  0.98899488E+002  0.98442799E+002  0.59581834E+002  0.66514985E+002  0.66514526E+002  0.20522901E+002  0.20758743E+002  0.52567216E+002  0.53027205E+002  0.73724721E+002
   351.5038  0.99773793E+002  0.99321447E+002  0.60162257E+002  0.67163018E+002  0.67162458E+002  0.20758061E+002  0.20998426E+002  0.53033427E+002  0.53492822E+002  0.74389254E+002
   351.7544  0.10066368E+003  0.10021574E+003  0.60751200E+002  0.67820568E+002  0.67819903E+002  0.20999049E+002  0.21244044E+002  0.53511619E+002  0.53970424E+002  0.75065415E+002
   352.0050  0.10156952E+003  0.10112607E+003  0.61348831E+002  0.68487819E+002  0.68487047E+002  0.21246052E+002  0.21495788E+002  0.54002175E+002  0.54460392E+002  0.75753455E+002
   352.2556  0.10249172E+003  0.10205283E+003  0.61955322E+002  0.69164965E+002  0.69164082E+002  0.21499265E+002  0.21753855E+002  0.54505495E+002  0.54963127E+002  0.76453634E+002
   352.5063  0.10343068E+003  0.10299642E+003  0.62570848E+002  0.69852201E+002  0.69851203E+002  0.21758890E+002  0.22018452E+002  0.55021993E+002  0.55479044E+002  0.77166216E+002
   352.7569  0.10438682E+003  0.10395727E+003  0.63195590E+002  0.70549730E+002  0.70548614E+002  0.22025138E+002  0.22289792E+002  0.55552103E+002  0.56008575E+002  0.77891478E+002
   353.0075  0.10536058E+003  0.10493582E+003  0.63829733E+002  0.71257757E+002  0.71256519E+002  0.22298228E+002  0.22568100E+002  0.56096274E+002  0.56552170E+002  0.78629703E+002
   353.2581  0.10635239E+003  0.10593251E+003  0.64473466E+002  0.71976495E+002  0.71975130E+002  0.22578389E+002  0.22853608E+002  0.56654975E+002  0.57110299E+002  0.79381182E+002
   353.5088  0.10736274E+003  0.10694782E+003  0.65126984E+002  0.72706161E+002  0.72704664E+002  0.22865859E+002  0.23146559E+002  0.57228696E+002  0.57683451E+002  0.80146219E+002
   353.7594  0.10839209E+003  0.10798222E+003  0.65790485E+002  0.73446976E+002  0.73445345E+002  0.23160886E+002  0.23447205E+002  0.57817947E+002  0.58272136E+002  0.80925124E+002
   354.0100  0.10944095E+003  0.10903622E+003  0.66464174E+002  0.74199170E+002  0.74197399E+002  0.23463730E+002  0.23755811E+002  0.58423259E+002  0.58876885E+002  0.81718220E+002
