#Raman spectra
#Laser energy   2.54 eV
#Raman shift (cm-1), Raman Spectra (XX,YY,ZZ,s+s+,s-s-,XY,YX,s+s-,s-s+,nonpol)
   350.0000  0.16114848E+003  0.15686751E+003  0.42248809E+002  0.80383618E+002  0.80989544E+002  0.67588323E+002  0.68535284E+002  0.14605310E+003  0.14671334E+003  0.85762220E+002
   350.2506  0.16293096E+003  0.15860710E+003  0.42650601E+002  0.81148287E+002  0.81759848E+002  0.68553344E+002  0.69515912E+002  0.14801953E+003  0.14867965E+003  0.86666787E+002
   350.5013  0.16474823E+003  0.16038067E+003  0.43058149E+002  0.81923919E+002  0.82541192E+002  0.69540730E+002  0.70519261E+002  0.15003188E+003  0.15069190E+003  0.87588718E+002
   350.7519  0.16660122E+003  0.16218915E+003  0.43471566E+002  0.82710724E+002  0.83333788E+002  0.70551172E+002  0.71546035E+002  0.15209156E+003  0.15275150E+003  0.88528455E+002
   351.0025  0.16849093E+003  0.16403348E+003  0.43890964E+002  0.83508918E+002  0.84137854E+002  0.71585387E+002  0.72596962E+002  0.15420005E+003  0.15485993E+003  0.89486453E+002
   351.2531  0.17041836E+003  0.16591467E+003  0.44316458E+002  0.84318722E+002  0.84953611E+002  0.72644123E+002  0.73672801E+002  0.15635889E+003  0.15701873E+003  0.90463184E+002
   351.5038  0.17238456E+003  0.16783373E+003  0.44748168E+002  0.85140361E+002  0.85781288E+002  0.73728154E+002  0.74774339E+002  0.15856966E+003  0.15922948E+003  0.91459138E+002
   351.7544  0.17439063E+003  0.16979174E+003  0.45186215E+002  0.85974069E+002  0.86621117E+002  0.74838287E+002  0.75902397E+002  0.16083402E+003  0.16149385E+003  0.92474820E+002
   352.0050  0.17643769E+003  0.17178980E+003  0.45630724E+002  0.86820081E+002  0.87473338E+002  0.75975361E+002  0.77057825E+002  0.16315369E+003  0.16381356E+003  0.93510754E+002
   352.2556  0.17852691E+003  0.17382905E+003  0.46081823E+002  0.87678642E+002  0.88338195E+002  0.77140248E+002  0.78241511E+002  0.16553048E+003  0.16619041E+003  0.94567484E+002
   352.5063  0.18065952E+003  0.17591069E+003  0.46539641E+002  0.88550002E+002  0.89215941E+002  0.78333857E+002  0.79454378E+002  0.16796625E+003  0.16862625E+003  0.95645573E+002
   352.7569  0.18283676E+003  0.17803594E+003  0.47004315E+002  0.89434414E+002  0.90106831E+002  0.79557133E+002  0.80697387E+002  0.17046293E+003  0.17112305E+003  0.96745605E+002
   353.0075  0.18505996E+003  0.18020609E+003  0.47475980E+002  0.90332143E+002  0.91011130E+002  0.80811062E+002  0.81971537E+002  0.17302256E+003  0.17368281E+003  0.97868185E+002
   353.2581  0.18733046E+003  0.18242246E+003  0.47954778E+002  0.91243456E+002  0.91929108E+002  0.82096669E+002  0.83277873E+002  0.17564724E+003  0.17630766E+003  0.99013942E+002
   353.5088  0.18964969E+003  0.18468644E+003  0.48440853E+002  0.92168629E+002  0.92861042E+002  0.83415024E+002  0.84617479E+002  0.17833917E+003  0.17899979E+003  0.10018353E+003
   353.7594  0.19201911E+003  0.18699947E+003  0.48934354E+002  0.93107945E+002  0.93807218E+002  0.84767242E+002  0.85991490E+002  0.18110065E+003  0.18176149E+003  0.10137762E+003
   354.0100  0.19444024E+003  0.18936303E+003  0.49435433E+002  0.94061692E+002  0.94767925E+002  0.86154486E+002  0.87401087E+002  0.18393407E+003  0.18459516E+003  0.10259691E+003
   354.2607  0.19691468E+003  0.19177868E+003  0.49944245E+002  0.95030169E+002  0.95743464E+002  0.87577969E+002  0.88847501E+002  0.18684191E+003  0.18750329E+003  0.10384215E+003
   354.5113  0.19944408E+003  0.19424804E+003  0.50460950E+002  0.96013681E+002  0.96734141E+002  0.89038956E+002  0.90332020E+002  0.18982679E+003  0.19048849E+003  0.10511408E+003
   354.7619  0.20203015E+003  0.19677278E+003  0.50985712E+002  0.97012539E+002  0.97740272E+002  0.90538770E+002  0.91855985E+002  0.19289141E+003  0.19355347E+003  0.10641350E+003
   355.0125  0.20467469E+003  0.19935466E+003  0.51518701E+002  0.98027066E+002  0.98762178E+002  0.92078791E+002  0.93420801E+002  0.19603862E+003  0.19670107E+003  0.10774123E+003
   355.2632  0.20737955E+003  0.20199550E+003  0.52060088E+002  0.99057590E+002  0.99800192E+002  0.93660461E+002  0.95027931E+002  0.19927139E+003  0.19993427E+003  0.10909811E+003
   355.5138  0.21014668E+003  0.20469720E+003  0.52610050E+002  0.10010445E+003  0.10085465E+003  0.95285287E+002  0.96678908E+002  0.20259281E+003  0.20325616E+003  0.11048504E+003
   355.7644  0.21297811E+003  0.20746174E+003  0.53168771E+002  0.10116799E+003  0.10192591E+003  0.96954847E+002  0.98375334E+002  0.20600614E+003  0.20666999E+003  0.11190294E+003
   356.0150  0.21587594E+003  0.21029118E+003  0.53736436E+002  0.10224858E+003  0.10301433E+003  0.98670788E+002  0.10011888E+003  0.20951474E+003  0.21017914E+003  0.11335277E+003
   356.2657  0.21884238E+003  0.21318768E+003  0.54313238E+002  0.10334656E+003  0.10412027E+003  0.10043484E+003  0.10191131E+003  0.21312219E+003  0.21378718E+003  0.11483554E+003
   356.5163  0.22187973E+003  0.21615348E+003  0.54899373E+002  0.10446233E+003  0.10524411E+003  0.10224880E+003  0.10375444E+003  0.21683219E+003  0.21749782E+003  0.11635230E+003
   356.7669  0.22499037E+003  0.21919094E+003  0.55495045E+002  0.10559627E+003  0.10638624E+003  0.10411457E+003  0.10565021E+003  0.22064864E+003  0.22131495E+003  0.11790412E+003
   357.0175  0.22817683E+003  0.22230251E+003  0.56100460E+002  0.10674877E+003  0.10754706E+003  0.10603412E+003  0.10760063E+003  0.22457561E+003  0.22524265E+003  0.11949216E+003
